Dates,feature1_1_period,feature1_5_period,feature1_21_period,feature2_1_period,feature2_5_period,feature2_21_period,feature3_1_period,feature3_5_period,feature3_21_period,feature4_1_period,feature4_5_period,feature4_21_period,feature5_1_period,feature5_5_period,feature5_21_period,feature6_1_period,feature6_5_period,feature6_21_period,feature7_1_period,feature7_5_period,feature7_21_period,feature8_1_period,feature8_5_period,feature8_21_period,feature9_1_period,feature9_5_period,feature9_21_period,feature10_1_period,feature10_5_period,feature10_21_period,feature11_1_period,feature11_5_period,feature11_21_period,feature12_1_period,feature12_5_period,feature12_21_period,feature13_1_period,feature13_5_period,feature13_21_period,feature14_1_period,feature14_5_period,feature14_21_period,feature15_1_period,feature15_5_period,feature15_21_period,feature16_1_period,feature16_5_period,feature16_21_period,feature17_1_period,feature17_5_period,feature17_21_period,feature18_1_period,feature18_5_period,feature18_21_period,feature19_1_period,feature19_5_period,feature19_21_period,feature20_1_period,feature20_5_period,feature20_21_period
2013-04-10,0.010158013544018019,0.022857142857142687,-0.04888416578108401,0.016928055763007155,0.04743589743589749,0.11948479035352144,0.004670912951167727,0.002011646373742737,0.028025200955898333,12481.0,22282.0,21387.0,-20075.0,-68684.0,-100293.0,,,,0.22299999999999898,-0.18600000000000705,-0.05200000000000671,-0.4800000000000004,-1.8500000000000014,0.7999999999999989,0.08769999999999989,0.0021999999999997577,-0.04010000000000025,0.0021999999999999797,0.0131,-0.0022999999999999687,0.0,-19.0,35.0,0.0,0.003700000000000009,-0.023900000000000005,-1.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2013-04-11,-0.003351955307262511,0.009620826259196358,-0.05207226354941552,0.0132190942472461,0.04864454015708142,0.1355281207133059,-0.011939983093829154,0.002680677675316323,0.010481953749729822,5106.0,17014.0,24675.0,-26318.0,-83201.0,-123304.0,,,,-0.2849999999999966,-0.4300000000000068,-0.6419999999999959,-0.11999999999999922,-1.6500000000000004,-0.02999999999999936,0.03400000000000025,0.08199999999999985,-0.0024000000000001798,-0.0006000000000000449,0.009899999999999964,-0.0010999999999999899,3.0,-8.0,36.0,0.0,0.003799999999999998,-0.027900000000000008,-2.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2013-04-12,0.01065022421524664,0.021529745042493165,-0.040957446808510656,0.020053152935491703,0.02351515151515171,0.14728260869565224,-0.02374077638755212,-0.015210355987055002,-0.0132944228274966,32662.0,52853.0,74477.0,-38215.0,-114439.0,-159032.0,,,,0.06400000000000716,-0.18499999999998806,-0.2949999999999875,-0.17999999999999972,-1.8599999999999994,0.23000000000000043,-0.026000000000000245,0.009599999999999831,0.03769999999999962,0.0019000000000000128,0.005099999999999993,0.0010999999999999899,5.0,1.0,40.0,-0.0040999999999999925,-0.0021999999999999797,-0.036000000000000004,-9.0,-10.0,,,,,,,,,,,,,,,,,,,,,,
2013-04-15,-0.013311148086522562,0.005084745762711895,-0.055732484076433164,-0.02013263855992442,0.013473787359137512,0.08525708289611744,-0.028261583963194337,-0.04980719794344479,-0.046436633344082656,-18022.0,26088.0,51944.0,-21774.0,-124005.0,-180576.0,,,,0.10599999999999454,-0.33499999999999375,0.1560000000000059,5.209999999999999,4.08,5.969999999999999,0.008400000000000407,0.08420000000000005,-0.0019999999999997797,-0.006699999999999928,-0.0005999999999999339,-0.0036999999999999256,2.0,5.0,38.0,-0.008000000000000007,-0.012199999999999989,-0.032,-36.0,-34.0,,,,,,,,,,,,,,,,,,,,,,
2013-04-16,0.012366498032602813,0.016365688487584906,-0.046585494970884045,0.0055595842397875295,0.03559870550161803,0.07438016528925617,0.00011272686281138533,-0.05817409766454351,-0.05061530230069555,-30300.0,1927.0,-4744.0,-17208.0,-123590.0,-198388.0,30016.0,-41784.0,-72279.0,-0.6680000000000064,-0.5600000000000023,-0.9450000000000074,-3.3099999999999987,1.120000000000001,2.66,-0.0376000000000003,0.0665,-0.0506000000000002,0.0,-0.0031999999999999806,-0.0016999999999999238,3.0,13.0,37.0,0.00789999999999999,-0.004200000000000009,-0.016100000000000003,-23.0,-71.0,,-1549.0,4776.0,-649.0,5931.0,4577.0,7272.0,146.0,87.0,185.0,-3.650000000000002,-0.5299999999999976,4.580000000000002,0.4100000000000108,-31.659999999999997,-21.849999999999994,24503.0,16393.0,15030.0,2212.0,-2632.0,35888.0
2013-04-17,-0.008883953359244856,-0.0027932960893852776,-0.024056861673045216,0.012980769230769296,0.03157894736842115,0.08552292632663572,-0.022993688007213575,-0.08410819949281478,-0.07531470023469156,-11809.0,-22363.0,-31551.0,-8903.0,-112418.0,-199678.0,,,,0.9350000000000023,0.15200000000000102,-0.3050000000000068,2.5500000000000007,4.150000000000002,3.150000000000002,-0.028699999999999726,-0.04989999999999961,-0.09709999999999974,-0.0020000000000000573,-0.007400000000000018,-0.004000000000000059,6.0,19.0,31.0,0.0,-0.004200000000000009,-0.01200000000000001,-3.0,-73.0,,,,,,,,,,,,,,,,,,,,,,
2013-04-18,-0.008963585434173638,-0.00840807174887881,-0.033861277990169136,0.04437588989083996,0.06330031408552772,0.10884353741496589,0.012113520996769767,-0.061811570954978134,-0.04806857638888884,5058.0,-22411.0,12946.0,-13063.0,-99163.0,-212522.0,,,,-0.125,0.3119999999999976,-0.21999999999999886,1.0499999999999972,5.3199999999999985,3.169999999999998,-0.08770000000000033,-0.1716000000000002,-0.16780000000000017,-0.004500000000000004,-0.011299999999999977,-0.007399999999999962,1.0,17.0,25.0,0.0,-0.004200000000000009,-0.020100000000000007,-4.0,-75.0,,,,,,,,,,,,,,,,,,,,,,
2013-04-19,0.015828151498021414,-0.0033277870216307237,-0.020708446866485097,0.0015905476028177379,0.04405495026054007,0.1131313131313132,0.0031916106235039265,-0.035929455581115155,-0.05324870912220303,-11773.0,-66846.0,5059.0,-12793.0,-73741.0,-225536.0,,,,0.15500000000000114,0.4029999999999916,-0.02599999999999625,-2.589999999999998,2.91,2.3000000000000007,0.0636000000000001,-0.08199999999999985,-0.1352000000000002,0.0024000000000000132,-0.010799999999999976,-0.00040000000000001146,1.0,13.0,17.0,0.0039000000000000146,0.003799999999999998,-0.016199999999999992,-2.0,-68.0,,,,,,,,,,,,,,,,,,,,,,
2013-04-22,-0.005564830272676513,0.0044969083754919925,-0.018671059857221284,-0.03198729582577131,0.03142373700749346,0.08437102922490469,0.008521758891035125,0.0005636343140571487,-0.039913466738777714,-6854.0,-55678.0,-15028.0,-11627.0,-63594.0,-236933.0,,,,-0.0379999999999967,0.25900000000000034,0.29999999999999716,-0.5800000000000001,-2.879999999999999,0.40000000000000036,0.056400000000000006,-0.03400000000000025,-0.09560000000000013,-0.0025000000000000022,-0.00660000000000005,-0.003500000000000003,1.0,12.0,8.0,-0.008099999999999996,0.003700000000000009,-0.028299999999999992,-4.0,-36.0,,,,,,,,,,,,,,,,,,,,,,
2013-04-23,-0.007274762171236904,-0.014991671293725917,-0.025274725274725296,-0.006796344035622237,0.018750000000000044,0.07919531448943218,0.004731861198738141,0.005184851217312936,-0.048340625333475495,11673.0,-13705.0,6915.0,-6606.0,-52992.0,-246596.0,12063.0,-30828.0,-51758.0,0.3719999999999999,1.2990000000000066,0.21999999999999886,-0.9100000000000001,-0.4800000000000004,-0.08999999999999986,0.0383,0.04190000000000005,-0.009100000000000108,-0.0015000000000000013,-0.008100000000000052,-0.0031999999999999806,0.0,9.0,1.0,0.0040000000000000036,-0.00019999999999997797,-0.016199999999999992,-22.0,-35.0,,2362.0,3752.0,1963.0,,,,,,,,,,,,,1527.0,17206.0,12765.0,2405.0,897.0,33928.0
2013-04-24,-0.01916572717023679,-0.025210084033613578,-0.03171953255425708,-0.01698914582350164,-0.011390602752728962,0.07787839586028467,0.025229872168647693,0.05479926165205362,-0.035650247864149276,9388.0,7492.0,5663.0,-11208.0,-55297.0,-260778.0,,,,0.0,0.3640000000000043,0.1670000000000016,0.129999999999999,-2.900000000000002,-0.13000000000000078,-0.02499999999999991,0.04559999999999986,-0.0015000000000000568,0.0030000000000000027,-0.0030999999999999917,0.00019999999999997797,3.0,6.0,1.0,0.0011999999999999789,0.0010000000000000009,-0.019000000000000017,-1.0,-33.0,-148.0,,,,,,,,,,,,,,,,,,,,,
2013-04-25,0.0005747126436781436,-0.015828151498021525,-0.02080989876265471,0.00024003840614494898,-0.053169734151329195,0.04803822937625757,0.024171497320354396,0.0673657813746722,-0.028025742163172107,-21489.0,-19055.0,-20616.0,-4018.0,-46252.0,-270241.0,,,,-0.30400000000000205,0.18500000000000227,-0.47700000000000387,0.009999999999999787,-3.9399999999999995,0.8499999999999996,-0.04039999999999999,0.0929000000000002,-0.10740000000000016,0.0020000000000000018,0.003400000000000014,0.00040000000000001146,1.0,6.0,1.0,-0.0020000000000000018,-0.0010000000000000009,-0.01730000000000001,0.0,-29.0,-132.0,,,,,,,,,,,,,,,,,,,,,
2013-04-26,-0.0028719126938541173,-0.03394546466332771,-0.027450980392156987,-0.003599712023038104,-0.05807622504537213,0.0206489675516226,-0.006834686031610415,0.0566981024883535,-0.037067715883205565,11937.0,4655.0,-6612.0,-18334.0,-51793.0,-282915.0,,,,-0.24200000000000443,-0.2120000000000033,-0.4939999999999998,-0.009999999999999787,-1.3600000000000012,0.4599999999999991,0.024099999999999788,0.05339999999999989,-0.058800000000000185,0.0017999999999999683,0.002799999999999969,0.005599999999999994,1.0,6.0,0.0,-0.01369999999999999,-0.018600000000000005,-0.031,2.0,-25.0,-128.0,,,,,,,,,,,,,,,,,,,,,
2013-04-29,0.00748847926267282,-0.021264689423615146,-0.00962627406568528,0.05780346820809257,0.029294586360440578,0.09145129224652093,0.016129032258064502,0.06466876971608837,-0.02807775377969768,-7770.0,3739.0,-28889.0,-7785.0,-47951.0,-284054.0,,,,-0.35499999999998977,-0.5289999999999964,-0.8289999999999935,0.10000000000000142,-0.6799999999999997,1.0100000000000016,-0.01399999999999979,-0.016999999999999904,-0.054300000000000015,-0.0015999999999999903,0.003699999999999981,0.0041999999999999815,0.0,5.0,-2.0,-0.0040000000000000036,-0.014500000000000013,-0.034900000000000014,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-30,0.010291595197255754,-0.003945885005636751,-0.0011305822498586249,-0.011156648451730478,0.024775837659273048,0.08169364881693664,-0.011005291005291018,0.04799282350302736,-0.037189656948593774,-26924.0,-34858.0,-27548.0,-3607.0,-44952.0,-280092.0,-4297.0,-3359.0,-64292.0,-0.40100000000001046,-1.3020000000000067,-0.987000000000009,-0.19000000000000128,0.03999999999999915,-0.0600000000000005,-0.0011999999999998678,-0.05649999999999977,-0.03939999999999966,0.0012000000000000344,0.006400000000000017,0.0049000000000000155,-1.0,4.0,-3.0,0.00020000000000000573,-0.01830000000000001,-0.030799999999999994,,,,2970.0,3876.0,4804.0,,,,,,,,,,,,,-24177.0,-3690.0,-34382.0,386.0,3037.0,36689.0
2013-05-01,-0.019241652518392938,-0.004022988505747116,-0.014781125639568016,-0.0039143449228644656,0.038406144983197166,0.08994708994709,-0.026000427990584107,-0.004374931641693114,-0.06338100627636589,44851.0,605.0,2549.0,422444.0,388700.0,144847.0,,,,-0.26200000000000045,-1.5640000000000072,-1.440000000000012,0.9700000000000006,0.8800000000000008,1.7100000000000009,-0.01540000000000008,-0.04689999999999994,-0.11149999999999993,-0.00030000000000002247,0.0030999999999999917,0.004699999999999982,1.0,2.0,2.0,-0.007800000000000001,-0.02729999999999999,-0.038599999999999995,,,,,,,24409.0,31600.0,31665.0,1260.0,1443.0,1441.0,12.760000000000002,16.39,9.219999999999999,21.78,7.940000000000012,3.75,,,,,,
2013-05-02,0.01557991921523394,0.010913268236645735,0.005714285714285783,-0.06957928802588975,-0.034077273818094445,0.03205128205128216,0.03251675271888388,0.0037377189235368036,-0.004870301746956129,14342.0,36436.0,22358.0,1239.0,393957.0,153540.0,,,,0.7400000000000091,-0.519999999999996,-0.4939999999999998,-0.9000000000000004,-0.02999999999999936,-0.620000000000001,-0.04459999999999997,-0.05109999999999992,-0.0935999999999999,-0.0022999999999999687,-0.0011999999999999789,0.003400000000000014,1.0,2.0,9.0,-0.003799999999999998,-0.029099999999999987,-0.03059999999999999,-20.0,-41.0,-144.0,,,,,,,,,,,,,,,,,,,,,
2013-05-03,-0.003977272727272774,0.009792626728110765,-0.007923033389926504,0.003975155279503095,-0.026734104046242768,0.023815556118571113,0.01723587615703792,0.02806451612903227,0.025198370147973437,-13866.0,10633.0,-1882.0,-125.0,412166.0,165216.0,,,,-0.09900000000000375,-0.37699999999999534,-0.5520000000000067,-0.7400000000000002,-0.7599999999999998,-1.040000000000001,-0.05380000000000029,-0.129,-0.10160000000000036,0.0005999999999999894,-0.0023999999999999577,0.0014000000000000123,0.0,1.0,17.0,0.01999999999999999,0.004599999999999993,-0.01050000000000001,0.0,-19.0,-144.0,,,,,,,,,,,,,,,,,,,,,
2013-05-06,0.015972618368510938,0.018296169239565563,0.009065155807365555,-0.007423904974016349,-0.08674863387978149,-0.02763636363636357,0.0057525363455706024,0.017566137566137563,0.03732470334412086,7206.0,25609.0,8501.0,-1605.0,418346.0,170588.0,,,,0.18999999999999773,0.16799999999999216,-0.18099999999999739,-0.1899999999999995,-1.0500000000000007,-1.2599999999999998,0.07320000000000038,-0.04179999999999984,-0.07479999999999976,-0.0010999999999999899,-0.0018999999999999573,-0.006399999999999961,,,,-0.003799999999999998,0.004799999999999999,-0.016199999999999992,0.0,-18.0,-141.0,,,,,,,,,,,,,,,,,,,,,
2013-05-07,-0.00954519932622111,-0.001697792869269965,-0.003389830508474523,-0.022687609075043635,-0.09739811190421366,-0.03968642822146007,-0.005615640599001548,0.02311149154718617,0.024207369323050676,-5906.0,46627.0,-6148.0,-2706.0,419247.0,180090.0,5861.0,39373.0,-45753.0,-0.06199999999999761,0.507000000000005,-0.4989999999999952,0.16999999999999993,-0.6899999999999995,-0.35999999999999943,0.008399999999999963,-0.032200000000000006,-0.00019999999999997797,0.0012999999999999678,-0.0018000000000000238,-0.0040999999999999925,0.0,1.0,21.0,0.008000000000000007,0.0126,-0.010199999999999987,-1.0,-19.0,-118.0,-1491.0,1446.0,5876.0,,,,,,,,,,,,,-21688.0,-13345.0,-37501.0,475.0,3655.0,28334.0
2013-05-08,-0.00963718820861692,0.008078476630121179,-0.014108352144469483,0.01479591836734695,-0.0804438280166434,-0.009708737864077666,0.010458063166701503,0.061408326925189494,0.02569002123142261,-14134.0,-12358.0,-14143.0,1641.0,-1556.0,199354.0,,,,-0.3569999999999993,0.41200000000000614,-0.4129999999999967,-0.16999999999999993,-1.83,-0.17999999999999972,-0.03980000000000006,-0.056599999999999984,-0.020099999999999785,0.0005999999999999894,-0.0009000000000000119,-0.00610000000000005,2.0,4.0,25.0,0.00020000000000000573,0.020600000000000007,-0.009899999999999992,0.0,-21.0,-116.0,,,,,,,,,,,,,,,,,,,,,
2013-05-09,0.0,-0.007386363636363802,-0.02402234636871503,0.0012569130216188995,-0.01043478260869568,-0.02496940024479799,-0.0023804595321880173,0.025534631343760106,0.01849112426035493,5030.0,-21670.0,-21594.0,1954.0,-841.0,221383.0,,,,0.8970000000000056,0.5690000000000026,0.2610000000000099,0.47000000000000064,-0.4599999999999991,0.7700000000000014,0.03479999999999972,0.02279999999999971,-0.07299999999999995,-0.0016999999999999793,-0.00030000000000002247,-0.010000000000000009,3.0,6.0,33.0,9.999999999998899e-05,0.024499999999999994,-0.009800000000000003,-16.0,-17.0,-140.0,,,,,,,,,,,,,,,,,,,,,
